timestamp,user_id,event_type,ip_address,asn,country_code,user_agent,device_fingerprint,session_id,session_duration_seconds,auth_method,mfa_used,success
2026-01-02T18:10:00,user_18,login,10.0.8.18,64511,NG,ua-1,dev-user_18-1,s-user_18-72,720,password,true,true
2026-01-02T18:20:00,user_19,login,10.1.9.19,64512,NG,ua-2,dev-user_19-2,s-user_19-72,840,password,true,true
2026-01-02T18:30:00,user_20,login,10.2.10.20,64513,NG,ua-3,dev-user_20-0,s-user_20-73,960,password,true,true
2026-01-02T18:40:00,user_01,login,10.3.11.21,64514,NG,ua-0,dev-user_01-1,s-user_01-73,1080,password,true,true
2026-01-02T18:50:00,user_02,login,10.4.12.22,64515,US,ua-1,dev-user_02-2,s-user_02-73,1200,password,true,true
2026-01-02T19:00:00,user_03,failed_login,10.5.13.23,64510,NG,ua-2,dev-user_03-0,s-user_03-74,1320,password,false,false
2026-01-02T19:10:00,user_04,login,10.6.14.24,64511,NG,ua-3,dev-user_04-1,s-user_04-74,1440,password,true,true
2026-01-02T19:20:00,user_05,login,10.0.15.25,64512,NG,ua-0,dev-user_05-2,s-user_05-74,1560,sso,true,true
2026-01-02T19:30:00,user_06,login,10.1.16.26,64513,NG,ua-1,dev-user_06-0,s-user_06-75,600,password,true,true
2026-01-02T19:40:00,user_07,login,10.2.17.27,64514,NG,ua-2,dev-user_07-1,s-user_07-75,720,password,true,true
2026-01-02T19:50:00,user_08,login,10.3.18.28,64515,NG,ua-3,dev-user_08-2,s-user_08-75,840,password,true,true
2026-01-02T20:00:00,user_09,login,10.4.0.29,64510,NG,ua-0,dev-user_09-0,s-user_09-76,960,password,false,true
2026-01-02T20:10:00,user_10,login,10.5.1.30,64511,NG,ua-1,dev-user_10-1,s-user_10-76,1080,password,true,true
2026-01-02T20:20:00,user_11,login,10.6.2.31,64512,NG,ua-2,dev-user_11-2,s-user_11-76,1200,password,true,true
2026-01-02T20:30:00,user_12,login,10.0.3.32,64513,NG,ua-3,dev-user_12-0,s-user_12-77,1320,password,true,true
2026-01-02T20:40:00,user_13,login,10.1.4.33,64514,NG,ua-0,dev-user_13-1,s-user_13-77,1440,sso,true,true
2026-01-02T20:50:00,user_14,login,10.2.5.34,64515,NG,ua-1,dev-user_14-2,s-user_14-77,1560,password,true,true
2026-01-02T21:00:00,user_15,login,10.3.6.35,64510,US,ua-2,dev-user_15-0,s-user_15-78,600,password,false,true
2026-01-02T21:10:00,user_16,login,10.4.7.36,64511,NG,ua-3,dev-user_16-1,s-user_16-78,720,password,true,true
2026-01-02T21:20:00,user_17,login,10.5.8.37,64512,NG,ua-0,dev-user_17-2,s-user_17-78,840,password,true,true
2026-01-02T21:30:00,user_18,login,10.6.9.38,64513,NG,ua-1,dev-user_18-0,s-user_18-79,960,password,true,true
2026-01-02T21:40:00,user_19,login,10.0.10.39,64514,NG,ua-2,dev-user_19-1,s-user_19-79,1080,password,true,true
2026-01-02T21:50:00,user_20,login,10.1.11.40,64515,NG,ua-3,dev-user_20-2,s-user_20-79,1200,password,true,true
2026-01-02T22:00:00,user_01,login,10.2.12.41,64510,NG,ua-0,dev-user_01-0,s-user_01-80,1320,sso,false,true
2026-01-02T22:10:00,user_02,login,10.3.13.42,64511,NG,ua-1,dev-user_02-1,s-user_02-80,1440,password,true,true
2026-01-02T22:20:00,user_03,login,10.4.14.43,64512,NG,ua-2,dev-user_03-2,s-user_03-80,1560,password,true,true
2026-01-02T22:30:00,user_04,login,10.5.15.44,64513,NG,ua-3,dev-user_04-0,s-user_04-81,600,password,true,true
2026-01-02T22:40:00,user_05,login,10.6.16.45,64514,NG,ua-0,dev-user_05-1,s-user_05-81,720,password,true,true
2026-01-02T22:50:00,user_06,login,10.0.17.46,64515,NG,ua-1,dev-user_06-2,s-user_06-81,840,password,true,true
2026-01-02T23:00:00,user_07,login,10.1.18.47,64510,NG,ua-2,dev-user_07-0,s-user_07-82,960,password,false,true
2026-01-02T23:10:00,user_08,login,10.2.0.48,64511,US,ua-3,dev-user_08-1,s-user_08-82,1080,password,true,true
2026-01-02T23:20:00,user_09,login,10.3.1.49,64512,NG,ua-0,dev-user_09-2,s-user_09-82,1200,sso,true,true
2026-01-02T23:30:00,user_10,login,10.4.2.50,64513,NG,ua-1,dev-user_10-0,s-user_10-83,1320,password,true,true
2026-01-02T23:40:00,user_11,login,10.5.3.51,64514,NG,ua-2,dev-user_11-1,s-user_11-83,1440,password,true,true
2026-01-02T23:50:00,user_12,login,10.6.4.52,64515,NG,ua-3,dev-user_12-2,s-user_12-83,1560,password,true,true
2026-01-03T00:00:00,user_13,login,10.0.5.53,64510,NG,ua-0,dev-user_13-0,s-user_13-84,600,password,false,true
2026-01-03T00:10:00,user_14,login,10.1.6.54,64511,NG,ua-1,dev-user_14-1,s-user_14-84,720,password,true,true
2026-01-03T00:20:00,user_15,login,10.2.7.55,64512,NG,ua-2,dev-user_15-2,s-user_15-84,840,password,true,true
2026-01-03T00:30:00,user_16,login,10.3.8.56,64513,NG,ua-3,dev-user_16-0,s-user_16-85,960,password,true,true
2026-01-03T00:40:00,user_17,login,10.4.9.57,64514,NG,ua-0,dev-user_17-1,s-user_17-85,1080,sso,true,true
2026-01-03T00:50:00,user_18,login,10.5.10.58,64515,NG,ua-1,dev-user_18-2,s-user_18-85,1200,password,true,true
2026-01-03T01:00:00,user_19,login,10.6.11.59,64510,NG,ua-2,dev-user_19-0,s-user_19-86,1320,password,false,true
2026-01-03T01:10:00,user_20,failed_login,10.0.12.60,64511,NG,ua-3,dev-user_20-1,s-user_20-86,1440,password,true,false
2026-01-03T01:20:00,user_01,login,10.1.13.61,64512,US,ua-0,dev-user_01-2,s-user_01-86,1560,password,true,true
2026-01-03T01:30:00,user_02,login,10.2.14.62,64513,NG,ua-1,dev-user_02-0,s-user_02-87,600,password,true,true
2026-01-03T01:40:00,user_03,login,10.3.15.63,64514,NG,ua-2,dev-user_03-1,s-user_03-87,720,password,true,true
2026-01-03T01:50:00,user_04,login,10.4.16.64,64515,NG,ua-3,dev-user_04-2,s-user_04-87,840,password,true,true
2026-01-03T02:00:00,user_05,login,10.5.17.65,64510,NG,ua-0,dev-user_05-0,s-user_05-88,960,sso,false,true
2026-01-03T02:10:00,user_06,login,10.6.18.66,64511,NG,ua-1,dev-user_06-1,s-user_06-88,1080,password,true,true
2026-01-03T02:20:00,user_07,login,10.0.0.67,64512,NG,ua-2,dev-user_07-2,s-user_07-88,1200,password,true,true
2026-01-03T02:30:00,user_08,login,10.1.1.68,64513,NG,ua-3,dev-user_08-0,s-user_08-89,1320,password,true,true
2026-01-03T02:40:00,user_09,login,10.2.2.69,64514,NG,ua-0,dev-user_09-1,s-user_09-89,1440,password,true,true
2026-01-03T02:50:00,user_10,login,10.3.3.70,64515,NG,ua-1,dev-user_10-2,s-user_10-89,1560,password,true,true
2026-01-03T03:00:00,user_11,login,10.4.4.71,64510,NG,ua-2,dev-user_11-0,s-user_11-90,600,password,false,true
2026-01-03T03:10:00,user_12,login,10.5.5.72,64511,NG,ua-3,dev-user_12-1,s-user_12-90,720,password,true,true
2026-01-03T03:20:00,user_13,login,10.6.6.73,64512,NG,ua-0,dev-user_13-2,s-user_13-90,840,sso,true,true
2026-01-03T03:30:00,user_14,login,10.0.7.74,64513,US,ua-1,dev-user_14-0,s-user_14-91,960,password,true,true
2026-01-03T03:40:00,user_15,login,10.1.8.75,64514,NG,ua-2,dev-user_15-1,s-user_15-91,1080,password,true,true
2026-01-03T03:50:00,user_16,login,10.2.9.76,64515,NG,ua-3,dev-user_16-2,s-user_16-91,1200,password,true,true
2026-01-03T04:00:00,user_17,login,10.3.10.77,64510,NG,ua-0,dev-user_17-0,s-user_17-92,1320,password,false,true
2026-01-03T04:10:00,user_18,login,10.4.11.78,64511,NG,ua-1,dev-user_18-1,s-user_18-92,1440,password,true,true
2026-01-03T04:20:00,user_19,login,10.5.12.79,64512,NG,ua-2,dev-user_19-2,s-user_19-92,1560,password,true,true
2026-01-03T04:30:00,user_20,login,10.6.13.80,64513,NG,ua-3,dev-user_20-0,s-user_20-93,600,password,true,true
2026-01-03T04:40:00,user_01,login,10.0.14.81,64514,NG,ua-0,dev-user_01-1,s-user_01-93,720,sso,true,true
2026-01-03T04:50:00,user_02,login,10.1.15.82,64515,NG,ua-1,dev-user_02-2,s-user_02-93,840,password,true,true
2026-01-03T05:00:00,user_03,login,10.2.16.83,64510,NG,ua-2,dev-user_03-0,s-user_03-94,960,password,false,true
2026-01-03T05:10:00,user_04,login,10.3.17.84,64511,NG,ua-3,dev-user_04-1,s-user_04-94,1080,password,true,true
2026-01-03T05:20:00,user_05,login,10.4.18.85,64512,NG,ua-0,dev-user_05-2,s-user_05-94,1200,password,true,true
2026-01-03T05:30:00,user_06,login,10.5.0.86,64513,NG,ua-1,dev-user_06-0,s-user_06-95,1320,password,true,true
2026-01-03T05:40:00,user_07,login,10.6.1.87,64514,US,ua-2,dev-user_07-1,s-user_07-95,1440,password,true,true
2026-01-03T05:50:00,user_08,login,10.0.2.88,64515,NG,ua-3,dev-user_08-2,s-user_08-95,1560,password,true,true
2026-01-03T06:00:00,user_09,login,10.1.3.89,64510,NG,ua-0,dev-user_09-0,s-user_09-96,600,sso,false,true
2026-01-03T06:10:00,user_10,login,10.2.4.90,64511,NG,ua-1,dev-user_10-1,s-user_10-96,720,password,true,true
2026-01-03T06:20:00,user_11,login,10.3.5.91,64512,NG,ua-2,dev-user_11-2,s-user_11-96,840,password,true,true
2026-01-03T06:30:00,user_12,login,10.4.6.92,64513,NG,ua-3,dev-user_12-0,s-user_12-97,960,password,true,true
2026-01-03T06:40:00,user_13,login,10.5.7.93,64514,NG,ua-0,dev-user_13-1,s-user_13-97,1080,password,true,true
2026-01-03T06:50:00,user_14,login,10.6.8.94,64515,NG,ua-1,dev-user_14-2,s-user_14-97,1200,password,true,true
2026-01-03T07:00:00,user_15,login,10.0.9.95,64510,NG,ua-2,dev-user_15-0,s-user_15-98,1320,password,false,true
2026-01-03T07:10:00,user_16,login,10.1.10.96,64511,NG,ua-3,dev-user_16-1,s-user_16-98,1440,password,true,true
2026-01-03T07:20:00,user_17,failed_login,10.2.11.97,64512,NG,ua-0,dev-user_17-2,s-user_17-98,1560,sso,true,false
2026-01-03T07:30:00,user_18,login,10.3.12.98,64513,NG,ua-1,dev-user_18-0,s-user_18-99,600,password,true,true
2026-01-03T07:40:00,user_19,login,10.4.13.99,64514,NG,ua-2,dev-user_19-1,s-user_19-99,720,password,true,true
2026-01-03T07:50:00,user_20,login,10.5.14.100,64515,US,ua-3,dev-user_20-2,s-user_20-99,840,password,true,true
2026-01-03T08:00:00,user_01,login,10.6.15.101,64510,NG,ua-0,dev-user_01-0,s-user_01-100,960,password,false,true
2026-01-03T08:10:00,user_02,login,10.0.16.102,64511,NG,ua-1,dev-user_02-1,s-user_02-100,1080,password,true,true
2026-01-03T08:20:00,user_03,login,10.1.17.103,64512,NG,ua-2,dev-user_03-2,s-user_03-100,1200,password,true,true
2026-01-03T08:30:00,user_04,login,10.2.18.104,64513,NG,ua-3,dev-user_04-0,s-user_04-101,1320,password,true,true
2026-01-03T08:40:00,user_05,login,10.3.0.105,64514,NG,ua-0,dev-user_05-1,s-user_05-101,1440,sso,true,true
2026-01-03T08:50:00,user_06,login,10.4.1.106,64515,NG,ua-1,dev-user_06-2,s-user_06-101,1560,password,true,true
2026-01-03T09:00:00,user_07,login,10.5.2.107,64510,NG,ua-2,dev-user_07-0,s-user_07-102,600,password,false,true
2026-01-03T09:10:00,user_08,login,10.6.3.108,64511,NG,ua-3,dev-user_08-1,s-user_08-102,720,password,true,true
2026-01-03T09:20:00,user_09,login,10.0.4.109,64512,NG,ua-0,dev-user_09-2,s-user_09-102,840,password,true,true
2026-01-03T09:30:00,user_10,login,10.1.5.110,64513,NG,ua-1,dev-user_10-0,s-user_10-103,960,password,true,true
2026-01-03T09:40:00,user_11,login,10.2.6.111,64514,NG,ua-2,dev-user_11-1,s-user_11-103,1080,password,true,true
2026-01-03T09:50:00,user_12,login,10.3.7.112,64515,NG,ua-3,dev-user_12-2,s-user_12-103,1200,password,true,true
2026-01-03T10:00:00,user_13,login,10.4.8.113,64510,US,ua-0,dev-user_13-0,s-user_13-104,1320,sso,false,true
2026-01-03T10:10:00,user_14,login,10.5.9.114,64511,NG,ua-1,dev-user_14-1,s-user_14-104,1440,password,true,true
2026-01-03T10:20:00,user_15,login,10.6.10.115,64512,NG,ua-2,dev-user_15-2,s-user_15-104,1560,password,true,true
2026-01-03T10:30:00,user_16,login,10.0.11.116,64513,NG,ua-3,dev-user_16-0,s-user_16-105,600,password,true,true
2026-01-03T10:40:00,user_17,login,10.1.12.117,64514,NG,ua-0,dev-user_17-1,s-user_17-105,720,password,true,true
2026-01-03T10:50:00,user_18,login,10.2.13.118,64515,NG,ua-1,dev-user_18-2,s-user_18-105,840,password,true,true
2026-01-03T11:00:00,user_19,login,10.3.14.119,64510,NG,ua-2,dev-user_19-0,s-user_19-106,960,password,false,true
2026-01-03T11:10:00,user_20,login,10.4.15.120,64511,NG,ua-3,dev-user_20-1,s-user_20-106,1080,password,true,true
2026-01-03T11:20:00,user_01,login,10.5.16.121,64512,NG,ua-0,dev-user_01-2,s-user_01-106,1200,sso,true,true
2026-01-03T11:30:00,user_02,login,10.6.17.122,64513,NG,ua-1,dev-user_02-0,s-user_02-107,1320,password,true,true
2026-01-03T11:40:00,user_03,login,10.0.18.123,64514,NG,ua-2,dev-user_03-1,s-user_03-107,1440,password,true,true
2026-01-03T11:50:00,user_04,login,10.1.0.124,64515,NG,ua-3,dev-user_04-2,s-user_04-107,1560,password,true,true
2026-01-03T12:00:00,user_05,login,10.2.1.125,64510,NG,ua-0,dev-user_05-0,s-user_05-108,600,password,false,true
2026-01-03T12:10:00,user_06,login,10.3.2.126,64511,US,ua-1,dev-user_06-1,s-user_06-108,720,password,true,true
2026-01-03T12:20:00,user_07,login,10.4.3.127,64512,NG,ua-2,dev-user_07-2,s-user_07-108,840,password,true,true
2026-01-03T12:30:00,user_08,login,10.5.4.128,64513,NG,ua-3,dev-user_08-0,s-user_08-109,960,password,true,true
2026-01-03T12:40:00,user_09,login,10.6.5.129,64514,NG,ua-0,dev-user_09-1,s-user_09-109,1080,sso,true,true
2026-01-03T12:50:00,user_10,login,10.0.6.130,64515,NG,ua-1,dev-user_10-2,s-user_10-109,1200,password,true,true
2026-01-03T13:00:00,user_11,login,10.1.7.131,64510,NG,ua-2,dev-user_11-0,s-user_11-110,1320,password,false,true
2026-01-03T13:10:00,user_12,login,10.2.8.132,64511,NG,ua-3,dev-user_12-1,s-user_12-110,1440,password,true,true
2026-01-03T13:20:00,user_13,login,10.3.9.133,64512,NG,ua-0,dev-user_13-2,s-user_13-110,1560,password,true,true
2026-01-03T13:30:00,user_14,failed_login,10.4.10.134,64513,NG,ua-1,dev-user_14-0,s-user_14-111,600,password,true,false
2026-01-03T13:40:00,user_15,login,10.5.11.135,64514,NG,ua-2,dev-user_15-1,s-user_15-111,720,password,true,true
2026-01-03T13:50:00,user_16,login,10.6.12.136,64515,NG,ua-3,dev-user_16-2,s-user_16-111,840,password,true,true
2026-01-03T14:00:00,user_17,login,10.0.13.137,64510,NG,ua-0,dev-user_17-0,s-user_17-112,960,sso,false,true
2026-01-03T14:10:00,user_18,login,10.1.14.138,64511,NG,ua-1,dev-user_18-1,s-user_18-112,1080,password,true,true
2026-01-03T14:20:00,user_19,login,10.2.15.139,64512,US,ua-2,dev-user_19-2,s-user_19-112,1200,password,true,true
2026-01-03T14:30:00,user_20,login,10.3.16.140,64513,NG,ua-3,dev-user_20-0,s-user_20-113,1320,password,true,true
2026-01-03T14:40:00,user_01,login,10.4.17.141,64514,NG,ua-0,dev-user_01-1,s-user_01-113,1440,password,true,true
2026-01-03T14:50:00,user_02,login,10.5.18.142,64515,NG,ua-1,dev-user_02-2,s-user_02-113,1560,password,true,true
2026-01-03T15:00:00,user_03,login,10.6.0.143,64510,NG,ua-2,dev-user_03-0,s-user_03-114,600,password,false,true
2026-01-03T15:10:00,user_04,login,10.0.1.144,64511,NG,ua-3,dev-user_04-1,s-user_04-114,720,password,true,true
2026-01-03T15:20:00,user_05,login,10.1.2.145,64512,NG,ua-0,dev-user_05-2,s-user_05-114,840,sso,true,true
2026-01-03T15:30:00,user_06,login,10.2.3.146,64513,NG,ua-1,dev-user_06-0,s-user_06-115,960,password,true,true
2026-01-03T15:40:00,user_07,login,10.3.4.147,64514,NG,ua-2,dev-user_07-1,s-user_07-115,1080,password,true,true
2026-01-03T15:50:00,user_08,login,10.4.5.148,64515,NG,ua-3,dev-user_08-2,s-user_08-115,1200,password,true,true
2026-01-03T16:00:00,user_09,login,10.5.6.149,64510,NG,ua-0,dev-user_09-0,s-user_09-116,1320,password,false,true
2026-01-03T16:10:00,user_10,login,10.6.7.150,64511,NG,ua-1,dev-user_10-1,s-user_10-116,1440,password,true,true
2026-01-03T16:20:00,user_11,login,10.0.8.151,64512,NG,ua-2,dev-user_11-2,s-user_11-116,1560,password,true,true
2026-01-03T16:30:00,user_12,login,10.1.9.152,64513,US,ua-3,dev-user_12-0,s-user_12-117,600,password,true,true
2026-01-03T16:40:00,user_13,login,10.2.10.153,64514,NG,ua-0,dev-user_13-1,s-user_13-117,720,sso,true,true
2026-01-03T16:50:00,user_14,login,10.3.11.154,64515,NG,ua-1,dev-user_14-2,s-user_14-117,840,password,true,true
2026-01-03T17:00:00,user_15,login,10.4.12.155,64510,NG,ua-2,dev-user_15-0,s-user_15-118,960,password,false,true
2026-01-03T17:10:00,user_16,login,10.5.13.156,64511,NG,ua-3,dev-user_16-1,s-user_16-118,1080,password,true,true
2026-01-03T17:20:00,user_17,login,10.6.14.157,64512,NG,ua-0,dev-user_17-2,s-user_17-118,1200,password,true,true
2026-01-03T17:30:00,user_18,login,10.0.15.158,64513,NG,ua-1,dev-user_18-0,s-user_18-119,1320,password,true,true
2026-01-03T17:40:00,user_19,login,10.1.16.159,64514,NG,ua-2,dev-user_19-1,s-user_19-119,1440,password,true,true
2026-01-03T17:50:00,user_20,login,10.2.17.160,64515,NG,ua-3,dev-user_20-2,s-user_20-119,1560,password,true,true
2026-01-03T18:00:00,user_01,login,10.3.18.161,64510,NG,ua-0,dev-user_01-0,s-user_01-120,600,sso,false,true
2026-01-03T18:10:00,user_02,login,10.4.0.162,64511,NG,ua-1,dev-user_02-1,s-user_02-120,720,password,true,true
2026-01-03T18:20:00,user_03,login,10.5.1.163,64512,NG,ua-2,dev-user_03-2,s-user_03-120,840,password,true,true
2026-01-03T18:30:00,user_04,login,10.6.2.164,64513,NG,ua-3,dev-user_04-0,s-user_04-121,960,password,true,true
2026-01-03T18:40:00,user_05,login,10.0.3.165,64514,US,ua-0,dev-user_05-1,s-user_05-121,1080,password,true,true
2026-01-03T18:50:00,user_06,login,10.1.4.166,64515,NG,ua-1,dev-user_06-2,s-user_06-121,1200,password,true,true
2026-01-03T19:00:00,user_07,login,10.2.5.167,64510,NG,ua-2,dev-user_07-0,s-user_07-122,1320,password,false,true
2026-01-03T19:10:00,user_08,login,10.3.6.168,64511,NG,ua-3,dev-user_08-1,s-user_08-122,1440,password,true,true
2026-01-03T19:20:00,user_09,login,10.4.7.169,64512,NG,ua-0,dev-user_09-2,s-user_09-122,1560,sso,true,true
2026-01-03T19:30:00,user_10,login,10.5.8.170,64513,NG,ua-1,dev-user_10-0,s-user_10-123,600,password,true,true
2026-01-03T19:40:00,user_11,failed_login,10.6.9.171,64514,NG,ua-2,dev-user_11-1,s-user_11-123,720,password,true,false
2026-01-03T19:50:00,user_12,login,10.0.10.172,64515,NG,ua-3,dev-user_12-2,s-user_12-123,840,password,true,true
2026-01-03T20:00:00,user_13,login,10.1.11.173,64510,NG,ua-0,dev-user_13-0,s-user_13-124,960,password,false,true
2026-01-03T20:10:00,user_14,login,10.2.12.174,64511,NG,ua-1,dev-user_14-1,s-user_14-124,1080,password,true,true
2026-01-03T20:20:00,user_15,login,10.3.13.175,64512,NG,ua-2,dev-user_15-2,s-user_15-124,1200,password,true,true
2026-01-03T20:30:00,user_16,login,10.4.14.176,64513,NG,ua-3,dev-user_16-0,s-user_16-125,1320,password,true,true
2026-01-03T20:40:00,user_17,login,10.5.15.177,64514,NG,ua-0,dev-user_17-1,s-user_17-125,1440,sso,true,true
2026-01-03T20:50:00,user_18,login,10.6.16.178,64515,US,ua-1,dev-user_18-2,s-user_18-125,1560,password,true,true
2026-01-03T21:00:00,user_19,login,10.0.17.179,64510,NG,ua-2,dev-user_19-0,s-user_19-126,600,password,false,true
2026-01-03T21:10:00,user_20,login,10.1.18.180,64511,NG,ua-3,dev-user_20-1,s-user_20-126,720,password,true,true
2026-01-03T21:20:00,user_01,login,10.2.0.181,64512,NG,ua-0,dev-user_01-2,s-user_01-126,840,password,true,true
2026-01-03T21:30:00,user_02,login,10.3.1.182,64513,NG,ua-1,dev-user_02-0,s-user_02-127,960,password,true,true
2026-01-03T21:40:00,user_03,login,10.4.2.183,64514,NG,ua-2,dev-user_03-1,s-user_03-127,1080,password,true,true
2026-01-03T21:50:00,user_04,login,10.5.3.184,64515,NG,ua-3,dev-user_04-2,s-user_04-127,1200,password,true,true
2026-01-03T22:00:00,user_05,login,10.6.4.185,64510,NG,ua-0,dev-user_05-0,s-user_05-128,1320,sso,false,true
2026-01-03T22:10:00,user_06,login,10.0.5.186,64511,NG,ua-1,dev-user_06-1,s-user_06-128,1440,password,true,true
2026-01-03T22:20:00,user_07,login,10.1.6.187,64512,NG,ua-2,dev-user_07-2,s-user_07-128,1560,password,true,true
2026-01-03T22:30:00,user_08,login,10.2.7.188,64513,NG,ua-3,dev-user_08-0,s-user_08-129,600,password,true,true
2026-01-03T22:40:00,user_09,login,10.3.8.189,64514,NG,ua-0,dev-user_09-1,s-user_09-129,720,password,true,true
2026-01-03T22:50:00,user_10,login,10.4.9.190,64515,NG,ua-1,dev-user_10-2,s-user_10-129,840,password,true,true
2026-01-03T23:00:00,user_11,login,10.5.10.191,64510,US,ua-2,dev-user_11-0,s-user_11-130,960,password,false,true
2026-01-03T23:10:00,user_12,login,10.6.11.192,64511,NG,ua-3,dev-user_12-1,s-user_12-130,1080,password,true,true
2026-01-03T23:20:00,user_13,login,10.0.12.193,64512,NG,ua-0,dev-user_13-2,s-user_13-130,1200,sso,true,true
2026-01-03T23:30:00,user_14,login,10.1.13.194,64513,NG,ua-1,dev-user_14-0,s-user_14-131,1320,password,true,true
2026-01-03T23:40:00,user_15,login,10.2.14.195,64514,NG,ua-2,dev-user_15-1,s-user_15-131,1440,password,true,true
2026-01-03T23:50:00,user_16,login,10.3.15.196,64515,NG,ua-3,dev-user_16-2,s-user_16-131,1560,password,true,true
2026-01-04T00:00:00,user_17,login,10.4.16.197,64510,NG,ua-0,dev-user_17-0,s-user_17-132,600,password,false,true
2026-01-04T00:10:00,user_18,login,10.5.17.198,64511,NG,ua-1,dev-user_18-1,s-user_18-132,720,password,true,true
2026-01-04T00:20:00,user_19,login,10.6.18.199,64512,NG,ua-2,dev-user_19-2,s-user_19-132,840,password,true,true
2026-01-04T00:30:00,user_20,login,10.0.0.200,64513,NG,ua-3,dev-user_20-0,s-user_20-133,960,password,true,true
2026-01-04T00:40:00,user_01,login,10.1.1.1,64514,NG,ua-0,dev-user_01-1,s-user_01-133,1080,sso,true,true
2026-01-04T00:50:00,user_02,login,10.2.2.2,64515,NG,ua-1,dev-user_02-2,s-user_02-133,1200,password,true,true
2026-01-04T01:00:00,user_03,login,10.3.3.3,64510,NG,ua-2,dev-user_03-0,s-user_03-134,1320,password,false,true
2026-01-04T01:10:00,user_04,login,10.4.4.4,64511,US,ua-3,dev-user_04-1,s-user_04-134,1440,password,true,true
2026-01-04T01:20:00,user_05,login,10.5.5.5,64512,NG,ua-0,dev-user_05-2,s-user_05-134,1560,password,true,true
2026-01-04T01:30:00,user_06,login,10.6.6.6,64513,NG,ua-1,dev-user_06-0,s-user_06-135,600,password,true,true
2026-01-04T01:40:00,user_07,login,10.0.7.7,64514,NG,ua-2,dev-user_07-1,s-user_07-135,720,password,true,true
2026-01-04T01:50:00,user_08,failed_login,10.1.8.8,64515,NG,ua-3,dev-user_08-2,s-user_08-135,840,password,true,false
2026-01-04T02:00:00,user_09,login,10.2.9.9,64510,NG,ua-0,dev-user_09-0,s-user_09-136,960,sso,false,true
2026-01-04T02:10:00,user_10,login,10.3.10.10,64511,NG,ua-1,dev-user_10-1,s-user_10-136,1080,password,true,true
2026-01-04T02:20:00,user_11,login,10.4.11.11,64512,NG,ua-2,dev-user_11-2,s-user_11-136,1200,password,true,true
2026-01-04T02:30:00,user_12,login,10.5.12.12,64513,NG,ua-3,dev-user_12-0,s-user_12-137,1320,password,true,true
2026-01-04T02:40:00,user_13,login,10.6.13.13,64514,NG,ua-0,dev-user_13-1,s-user_13-137,1440,password,true,true
2026-01-04T02:50:00,user_14,login,10.0.14.14,64515,NG,ua-1,dev-user_14-2,s-user_14-137,1560,password,true,true
2026-01-04T03:00:00,user_15,login,10.1.15.15,64510,NG,ua-2,dev-user_15-0,s-user_15-138,600,password,false,true
2026-01-04T03:10:00,user_16,login,10.2.16.16,64511,NG,ua-3,dev-user_16-1,s-user_16-138,720,password,true,true
2026-01-04T03:20:00,user_17,login,10.3.17.17,64512,US,ua-0,dev-user_17-2,s-user_17-138,840,sso,true,true
2026-01-04T03:30:00,user_18,login,10.4.18.18,64513,NG,ua-1,dev-user_18-0,s-user_18-139,960,password,true,true
2026-01-04T03:40:00,user_19,login,10.5.0.19,64514,NG,ua-2,dev-user_19-1,s-user_19-139,1080,password,true,true
2026-01-04T03:50:00,user_20,login,10.6.1.20,64515,NG,ua-3,dev-user_20-2,s-user_20-139,1200,password,true,true
2026-01-04T04:00:00,user_01,login,10.0.2.21,64510,NG,ua-0,dev-user_01-0,s-user_01-140,1320,password,false,true
2026-01-04T04:10:00,user_02,login,10.1.3.22,64511,NG,ua-1,dev-user_02-1,s-user_02-140,1440,password,true,true
2026-01-04T04:20:00,user_03,login,10.2.4.23,64512,NG,ua-2,dev-user_03-2,s-user_03-140,1560,password,true,true
2026-01-04T04:30:00,user_04,login,10.3.5.24,64513,NG,ua-3,dev-user_04-0,s-user_04-141,600,password,true,true
2026-01-04T04:40:00,user_05,login,10.4.6.25,64514,NG,ua-0,dev-user_05-1,s-user_05-141,720,sso,true,true
2026-01-04T04:50:00,user_06,login,10.5.7.26,64515,NG,ua-1,dev-user_06-2,s-user_06-141,840,password,true,true
2026-01-04T05:00:00,user_07,login,10.6.8.27,64510,NG,ua-2,dev-user_07-0,s-user_07-142,960,password,false,true
2026-01-04T05:10:00,user_08,login,10.0.9.28,64511,NG,ua-3,dev-user_08-1,s-user_08-142,1080,password,true,true
2026-01-04T05:20:00,user_09,login,10.1.10.29,64512,NG,ua-0,dev-user_09-2,s-user_09-142,1200,password,true,true
2026-01-04T05:30:00,user_10,login,10.2.11.30,64513,US,ua-1,dev-user_10-0,s-user_10-143,1320,password,true,true
2026-01-04T05:40:00,user_11,login,10.3.12.31,64514,NG,ua-2,dev-user_11-1,s-user_11-143,1440,password,true,true
2026-01-04T05:50:00,user_12,login,10.4.13.32,64515,NG,ua-3,dev-user_12-2,s-user_12-143,1560,password,true,true
2026-01-04T06:00:00,user_13,login,10.5.14.33,64510,NG,ua-0,dev-user_13-0,s-user_13-144,600,sso,false,true
2026-01-04T06:10:00,user_14,login,10.6.15.34,64511,NG,ua-1,dev-user_14-1,s-user_14-144,720,password,true,true
2026-01-04T06:20:00,user_15,login,10.0.16.35,64512,NG,ua-2,dev-user_15-2,s-user_15-144,840,password,true,true
